session_id,session_number,username,session_start,session_end,session_date,year,month_number,weekday_number,start_hour,end_hour,day_part_start,is_weekend,plays_count,duration_minutes,active_hours_count,month,weekday,weekend
519,140,Orlenay,2021-01-26 21:56:00,2021-01-27 02:09:00,2021-01-26,2021,1,1,21,2,Вечер,False,58,253,6,Январь,Вторник,Будни
520,141,Orlenay,2021-01-27 03:03:00,2021-01-27 04:41:00,2021-01-27,2021,1,2,3,4,Ночь,False,49,98,2,Январь,Среда,Будни
521,142,Orlenay,2021-01-27 06:21:00,2021-01-27 07:07:00,2021-01-27,2021,1,2,6,7,Утро,False,15,46,2,Январь,Среда,Будни
522,143,Orlenay,2021-01-27 08:45:00,2021-01-27 23:51:00,2021-01-27,2021,1,2,8,23,Утро,False,376,906,16,Январь,Среда,Будни
523,144,Orlenay,2021-01-28 01:23:00,2021-01-28 01:23:00,2021-01-28,2021,1,3,1,1,Ночь,False,1,0,1,Январь,Четверг,Будни
524,145,Orlenay,2021-01-28 02:53:00,2021-01-28 04:17:00,2021-01-28,2021,1,3,2,4,Ночь,False,15,84,3,Январь,Четверг,Будни
525,146,Orlenay,2021-01-28 05:12:00,2021-01-29 06:42:00,2021-01-28,2021,1,3,5,6,Ночь,False,739,1530,24,Январь,Четверг,Будни
526,147,Orlenay,2021-01-29 07:20:00,2021-01-30 05:54:00,2021-01-29,2021,1,4,7,5,Утро,False,1321,1354,23,Январь,Пятница,Будни
527,148,Orlenay,2021-01-30 06:35:00,2021-01-30 06:35:00,2021-01-30,2021,1,5,6,6,Утро,True,1,0,1,Январь,Суббота,Выходные
528,149,Orlenay,2021-01-30 07:44:00,2021-01-30 07:58:00,2021-01-30,2021,1,5,7,7,Утро,True,2,14,1,Январь,Суббота,Выходные
529,150,Orlenay,2021-01-30 08:55:00,2021-01-30 09:02:00,2021-01-30,2021,1,5,8,9,Утро,True,2,7,2,Январь,Суббота,Выходные
530,151,Orlenay,2021-01-30 09:36:00,2021-01-31 23:59:00,2021-01-30,2021,1,5,9,23,Утро,True,5310,2303,24,Январь,Суббота,Выходные
531,1,eartle,2021-01-01 00:02:00,2021-01-01 01:06:00,2021-01-01,2021,1,4,0,1,Ночь,False,17,64,2,Январь,Пятница,Будни
532,2,eartle,2021-01-01 11:28:00,2021-01-01 11:47:00,2021-01-01,2021,1,4,11,11,Утро,False,5,19,1,Январь,Пятница,Будни
533,3,eartle,2021-01-01 17:21:00,2021-01-01 19:10:00,2021-01-01,2021,1,4,17,19,День,False,29,109,3,Январь,Пятница,Будни
534,4,eartle,2021-01-01 19:59:00,2021-01-01 20:02:00,2021-01-01,2021,1,4,19,20,Вечер,False,2,3,2,Январь,Пятница,Будни
535,5,eartle,2021-01-02 00:03:00,2021-01-02 00:03:00,2021-01-02,2021,1,5,0,0,Ночь,True,1,0,1,Январь,Суббота,Выходные
536,6,eartle,2021-01-02 01:03:00,2021-01-02 01:03:00,2021-01-02,2021,1,5,1,1,Ночь,True,1,0,1,Январь,Суббота,Выходные
537,7,eartle,2021-01-02 12:15:00,2021-01-02 12:55:00,2021-01-02,2021,1,5,12,12,День,True,27,40,1,Январь,Суббота,Выходные
538,8,eartle,2021-01-03 15:55:00,2021-01-03 18:28:00,2021-01-03,2021,1,6,15,18,День,True,24,153,4,Январь,Воскресенье,Выходные
539,9,eartle,2021-01-03 19:23:00,2021-01-03 19:55:00,2021-01-03,2021,1,6,19,19,Вечер,True,8,32,1,Январь,Воскресенье,Выходные
540,10,eartle,2021-01-04 03:53:00,2021-01-04 04:45:00,2021-01-04,2021,1,0,3,4,Ночь,False,8,52,2,Январь,Понедельник,Будни
541,11,eartle,2021-01-04 14:36:00,2021-01-04 15:09:00,2021-01-04,2021,1,0,14,15,День,False,11,33,2,Январь,Понедельник,Будни
542,12,eartle,2021-01-05 03:31:00,2021-01-05 03:38:00,2021-01-05,2021,1,1,3,3,Ночь,False,3,7,1,Январь,Вторник,Будни
543,13,eartle,2021-01-05 09:19:00,2021-01-05 09:19:00,2021-01-05,2021,1,1,9,9,Утро,False,1,0,1,Январь,Вторник,Будни
544,14,eartle,2021-01-05 10:25:00,2021-01-05 11:28:00,2021-01-05,2021,1,1,10,11,Утро,False,23,63,2,Январь,Вторник,Будни
545,15,eartle,2021-01-05 12:36:00,2021-01-05 13:49:00,2021-01-05,2021,1,1,12,13,День,False,18,73,2,Январь,Вторник,Будни
546,16,eartle,2021-01-05 14:28:00,2021-01-05 17:38:00,2021-01-05,2021,1,1,14,17,День,False,36,190,4,Январь,Вторник,Будни
547,17,eartle,2021-01-06 00:18:00,2021-01-06 02:46:00,2021-01-06,2021,1,2,0,2,Ночь,False,42,148,3,Январь,Среда,Будни
548,18,eartle,2021-01-06 09:42:00,2021-01-06 09:42:00,2021-01-06,2021,1,2,9,9,Утро,False,1,0,1,Январь,Среда,Будни
549,19,eartle,2021-01-06 14:44:00,2021-01-06 16:43:00,2021-01-06,2021,1,2,14,16,День,False,29,119,3,Январь,Среда,Будни
550,20,eartle,2021-01-06 17:30:00,2021-01-06 17:30:00,2021-01-06,2021,1,2,17,17,День,False,1,0,1,Январь,Среда,Будни
551,21,eartle,2021-01-06 18:35:00,2021-01-06 18:35:00,2021-01-06,2021,1,2,18,18,Вечер,False,1,0,1,Январь,Среда,Будни
552,22,eartle,2021-01-07 07:21:00,2021-01-07 08:42:00,2021-01-07,2021,1,3,7,8,Утро,False,25,81,2,Январь,Четверг,Будни
553,23,eartle,2021-01-07 10:30:00,2021-01-07 11:16:00,2021-01-07,2021,1,3,10,11,Утро,False,3,46,2,Январь,Четверг,Будни
554,24,eartle,2021-01-07 16:22:00,2021-01-07 16:25:00,2021-01-07,2021,1,3,16,16,День,False,2,3,1,Январь,Четверг,Будни
555,25,eartle,2021-01-07 17:34:00,2021-01-07 17:34:00,2021-01-07,2021,1,3,17,17,День,False,1,0,1,Январь,Четверг,Будни
556,26,eartle,2021-01-07 18:29:00,2021-01-07 18:50:00,2021-01-07,2021,1,3,18,18,Вечер,False,8,21,1,Январь,Четверг,Будни
557,27,eartle,2021-01-07 19:41:00,2021-01-07 21:41:00,2021-01-07,2021,1,3,19,21,Вечер,False,17,120,3,Январь,Четверг,Будни
558,28,eartle,2021-01-07 22:41:00,2021-01-07 22:50:00,2021-01-07,2021,1,3,22,22,Вечер,False,4,9,1,Январь,Четверг,Будни
559,29,eartle,2021-01-07 23:35:00,2021-01-07 23:40:00,2021-01-07,2021,1,3,23,23,Вечер,False,2,5,1,Январь,Четверг,Будни
560,30,eartle,2021-01-08 00:35:00,2021-01-08 00:53:00,2021-01-08,2021,1,4,0,0,Ночь,False,5,18,1,Январь,Пятница,Будни
561,31,eartle,2021-01-08 10:40:00,2021-01-08 10:56:00,2021-01-08,2021,1,4,10,10,Утро,False,5,16,1,Январь,Пятница,Будни
562,32,eartle,2021-01-08 12:48:00,2021-01-08 19:06:00,2021-01-08,2021,1,4,12,19,День,False,91,378,8,Январь,Пятница,Будни
563,33,eartle,2021-01-08 19:55:00,2021-01-08 20:00:00,2021-01-08,2021,1,4,19,20,Вечер,False,2,5,2,Январь,Пятница,Будни
564,34,eartle,2021-01-08 21:27:00,2021-01-08 21:51:00,2021-01-08,2021,1,4,21,21,Вечер,False,9,24,1,Январь,Пятница,Будни
565,35,eartle,2021-01-09 00:20:00,2021-01-09 00:20:00,2021-01-09,2021,1,5,0,0,Ночь,True,1,0,1,Январь,Суббота,Выходные
566,36,eartle,2021-01-09 07:47:00,2021-01-09 07:47:00,2021-01-09,2021,1,5,7,7,Утро,True,1,0,1,Январь,Суббота,Выходные
567,37,eartle,2021-01-09 08:51:00,2021-01-09 09:41:00,2021-01-09,2021,1,5,8,9,Утро,True,14,50,2,Январь,Суббота,Выходные
568,38,eartle,2021-01-09 11:05:00,2021-01-09 11:20:00,2021-01-09,2021,1,5,11,11,Утро,True,4,15,1,Январь,Суббота,Выходные
569,39,eartle,2021-01-09 11:59:00,2021-01-09 12:13:00,2021-01-09,2021,1,5,11,12,Утро,True,5,14,2,Январь,Суббота,Выходные
570,40,eartle,2021-01-09 12:50:00,2021-01-09 13:32:00,2021-01-09,2021,1,5,12,13,День,True,10,42,2,Январь,Суббота,Выходные
571,41,eartle,2021-01-09 14:29:00,2021-01-09 15:06:00,2021-01-09,2021,1,5,14,15,День,True,7,37,2,Январь,Суббота,Выходные
572,42,eartle,2021-01-09 15:37:00,2021-01-09 15:46:00,2021-01-09,2021,1,5,15,15,День,True,4,9,1,Январь,Суббота,Выходные
573,43,eartle,2021-01-09 18:37:00,2021-01-09 18:37:00,2021-01-09,2021,1,5,18,18,Вечер,True,1,0,1,Январь,Суббота,Выходные
574,44,eartle,2021-01-09 20:09:00,2021-01-09 20:09:00,2021-01-09,2021,1,5,20,20,Вечер,True,1,0,1,Январь,Суббота,Выходные
575,45,eartle,2021-01-09 21:17:00,2021-01-09 21:59:00,2021-01-09,2021,1,5,21,21,Вечер,True,10,42,1,Январь,Суббота,Выходные
576,46,eartle,2021-01-10 04:49:00,2021-01-10 05:29:00,2021-01-10,2021,1,6,4,5,Ночь,True,7,40,2,Январь,Воскресенье,Выходные
577,47,eartle,2021-01-10 09:23:00,2021-01-10 09:55:00,2021-01-10,2021,1,6,9,9,Утро,True,9,32,1,Январь,Воскресенье,Выходные
578,48,eartle,2021-01-10 11:50:00,2021-01-10 11:53:00,2021-01-10,2021,1,6,11,11,Утро,True,2,3,1,Январь,Воскресенье,Выходные
579,49,eartle,2021-01-10 13:58:00,2021-01-10 15:39:00,2021-01-10,2021,1,6,13,15,День,True,23,101,3,Январь,Воскресенье,Выходные
580,50,eartle,2021-01-10 16:17:00,2021-01-10 16:17:00,2021-01-10,2021,1,6,16,16,День,True,1,0,1,Январь,Воскресенье,Выходные
581,51,eartle,2021-01-10 20:36:00,2021-01-10 20:36:00,2021-01-10,2021,1,6,20,20,Вечер,True,1,0,1,Январь,Воскресенье,Выходные
582,52,eartle,2021-01-10 22:28:00,2021-01-10 22:56:00,2021-01-10,2021,1,6,22,22,Вечер,True,2,28,1,Январь,Воскресенье,Выходные
583,53,eartle,2021-01-11 04:01:00,2021-01-11 04:01:00,2021-01-11,2021,1,0,4,4,Ночь,False,1,0,1,Январь,Понедельник,Будни
584,54,eartle,2021-01-11 09:16:00,2021-01-11 09:16:00,2021-01-11,2021,1,0,9,9,Утро,False,1,0,1,Январь,Понедельник,Будни
585,55,eartle,2021-01-11 11:26:00,2021-01-11 11:52:00,2021-01-11,2021,1,0,11,11,Утро,False,8,26,1,Январь,Понедельник,Будни
586,56,eartle,2021-01-11 14:03:00,2021-01-11 14:57:00,2021-01-11,2021,1,0,14,14,День,False,16,54,1,Январь,Понедельник,Будни
587,57,eartle,2021-01-11 15:36:00,2021-01-11 16:00:00,2021-01-11,2021,1,0,15,16,День,False,4,24,2,Январь,Понедельник,Будни
588,58,eartle,2021-01-11 19:40:00,2021-01-11 19:40:00,2021-01-11,2021,1,0,19,19,Вечер,False,1,0,1,Январь,Понедельник,Будни
589,59,eartle,2021-01-11 21:32:00,2021-01-11 22:19:00,2021-01-11,2021,1,0,21,22,Вечер,False,7,47,2,Январь,Понедельник,Будни
590,60,eartle,2021-01-12 00:31:00,2021-01-12 01:14:00,2021-01-12,2021,1,1,0,1,Ночь,False,18,43,2,Январь,Вторник,Будни
591,61,eartle,2021-01-12 10:21:00,2021-01-12 10:21:00,2021-01-12,2021,1,1,10,10,Утро,False,1,0,1,Январь,Вторник,Будни
592,62,eartle,2021-01-12 11:22:00,2021-01-12 11:22:00,2021-01-12,2021,1,1,11,11,Утро,False,1,0,1,Январь,Вторник,Будни
593,63,eartle,2021-01-12 14:22:00,2021-01-12 14:22:00,2021-01-12,2021,1,1,14,14,День,False,1,0,1,Январь,Вторник,Будни
594,64,eartle,2021-01-12 15:35:00,2021-01-12 15:43:00,2021-01-12,2021,1,1,15,15,День,False,4,8,1,Январь,Вторник,Будни
595,65,eartle,2021-01-12 17:12:00,2021-01-12 17:38:00,2021-01-12,2021,1,1,17,17,День,False,11,26,1,Январь,Вторник,Будни
596,66,eartle,2021-01-12 21:19:00,2021-01-12 21:19:00,2021-01-12,2021,1,1,21,21,Вечер,False,1,0,1,Январь,Вторник,Будни
597,67,eartle,2021-01-13 01:36:00,2021-01-13 03:52:00,2021-01-13,2021,1,2,1,3,Ночь,False,41,136,3,Январь,Среда,Будни
598,68,eartle,2021-01-13 04:33:00,2021-01-13 04:41:00,2021-01-13,2021,1,2,4,4,Ночь,False,3,8,1,Январь,Среда,Будни
599,69,eartle,2021-01-13 10:56:00,2021-01-13 10:59:00,2021-01-13,2021,1,2,10,10,Утро,False,2,3,1,Январь,Среда,Будни
600,70,eartle,2021-01-13 13:22:00,2021-01-13 13:22:00,2021-01-13,2021,1,2,13,13,День,False,1,0,1,Январь,Среда,Будни
601,71,eartle,2021-01-13 14:12:00,2021-01-13 14:22:00,2021-01-13,2021,1,2,14,14,День,False,3,10,1,Январь,Среда,Будни
602,72,eartle,2021-01-13 16:34:00,2021-01-13 17:27:00,2021-01-13,2021,1,2,16,17,День,False,12,53,2,Январь,Среда,Будни
603,73,eartle,2021-01-13 18:56:00,2021-01-13 18:56:00,2021-01-13,2021,1,2,18,18,Вечер,False,1,0,1,Январь,Среда,Будни
604,74,eartle,2021-01-14 01:50:00,2021-01-14 01:58:00,2021-01-14,2021,1,3,1,1,Ночь,False,3,8,1,Январь,Четверг,Будни
605,75,eartle,2021-01-14 13:59:00,2021-01-14 13:59:00,2021-01-14,2021,1,3,13,13,День,False,1,0,1,Январь,Четверг,Будни
606,76,eartle,2021-01-14 14:40:00,2021-01-14 15:03:00,2021-01-14,2021,1,3,14,15,День,False,8,23,2,Январь,Четверг,Будни
607,77,eartle,2021-01-14 16:46:00,2021-01-14 16:53:00,2021-01-14,2021,1,3,16,16,День,False,2,7,1,Январь,Четверг,Будни
608,78,eartle,2021-01-14 19:57:00,2021-01-14 20:13:00,2021-01-14,2021,1,3,19,20,Вечер,False,10,16,2,Январь,Четверг,Будни
609,79,eartle,2021-01-14 22:56:00,2021-01-14 23:11:00,2021-01-14,2021,1,3,22,23,Вечер,False,2,15,2,Январь,Четверг,Будни
610,80,eartle,2021-01-15 09:13:00,2021-01-15 09:35:00,2021-01-15,2021,1,4,9,9,Утро,False,5,22,1,Январь,Пятница,Будни
611,81,eartle,2021-01-15 10:53:00,2021-01-15 14:23:00,2021-01-15,2021,1,4,10,14,Утро,False,92,210,5,Январь,Пятница,Будни
612,82,eartle,2021-01-15 16:15:00,2021-01-15 20:53:00,2021-01-15,2021,1,4,16,20,День,False,67,278,5,Январь,Пятница,Будни
613,83,eartle,2021-01-15 21:24:00,2021-01-15 21:24:00,2021-01-15,2021,1,4,21,21,Вечер,False,1,0,1,Январь,Пятница,Будни
614,84,eartle,2021-01-15 22:01:00,2021-01-15 22:01:00,2021-01-15,2021,1,4,22,22,Вечер,False,1,0,1,Январь,Пятница,Будни
615,85,eartle,2021-01-15 23:22:00,2021-01-15 23:22:00,2021-01-15,2021,1,4,23,23,Вечер,False,1,0,1,Январь,Пятница,Будни
616,86,eartle,2021-01-16 00:13:00,2021-01-16 00:13:00,2021-01-16,2021,1,5,0,0,Ночь,True,1,0,1,Январь,Суббота,Выходные
617,87,eartle,2021-01-16 08:55:00,2021-01-16 09:00:00,2021-01-16,2021,1,5,8,9,Утро,True,3,5,2,Январь,Суббота,Выходные
618,88,eartle,2021-01-16 10:05:00,2021-01-16 10:06:00,2021-01-16,2021,1,5,10,10,Утро,True,2,1,1,Январь,Суббота,Выходные
619,89,eartle,2021-01-16 10:41:00,2021-01-16 11:47:00,2021-01-16,2021,1,5,10,11,Утро,True,17,66,2,Январь,Суббота,Выходные
620,90,eartle,2021-01-16 12:51:00,2021-01-16 12:55:00,2021-01-16,2021,1,5,12,12,День,True,2,4,1,Январь,Суббота,Выходные
621,91,eartle,2021-01-16 14:52:00,2021-01-16 16:19:00,2021-01-16,2021,1,5,14,16,День,True,23,87,3,Январь,Суббота,Выходные
622,92,eartle,2021-01-16 17:06:00,2021-01-16 17:11:00,2021-01-16,2021,1,5,17,17,День,True,2,5,1,Январь,Суббота,Выходные
623,93,eartle,2021-01-16 18:23:00,2021-01-16 18:23:00,2021-01-16,2021,1,5,18,18,Вечер,True,1,0,1,Январь,Суббота,Выходные
624,94,eartle,2021-01-16 18:57:00,2021-01-16 19:16:00,2021-01-16,2021,1,5,18,19,Вечер,True,2,19,2,Январь,Суббота,Выходные
625,95,eartle,2021-01-16 21:38:00,2021-01-17 01:00:00,2021-01-16,2021,1,5,21,1,Вечер,True,34,202,5,Январь,Суббота,Выходные
626,96,eartle,2021-01-17 01:46:00,2021-01-17 02:14:00,2021-01-17,2021,1,6,1,2,Ночь,True,6,28,2,Январь,Воскресенье,Выходные
627,97,eartle,2021-01-17 02:58:00,2021-01-17 03:42:00,2021-01-17,2021,1,6,2,3,Ночь,True,11,44,2,Январь,Воскресенье,Выходные
628,98,eartle,2021-01-17 09:22:00,2021-01-17 09:22:00,2021-01-17,2021,1,6,9,9,Утро,True,1,0,1,Январь,Воскресенье,Выходные
629,99,eartle,2021-01-17 12:01:00,2021-01-17 13:01:00,2021-01-17,2021,1,6,12,13,День,True,17,60,2,Январь,Воскресенье,Выходные
630,100,eartle,2021-01-17 13:49:00,2021-01-17 13:49:00,2021-01-17,2021,1,6,13,13,День,True,1,0,1,Январь,Воскресенье,Выходные
631,101,eartle,2021-01-17 15:59:00,2021-01-17 22:04:00,2021-01-17,2021,1,6,15,22,День,True,85,365,8,Январь,Воскресенье,Выходные
632,102,eartle,2021-01-18 01:22:00,2021-01-18 01:50:00,2021-01-18,2021,1,0,1,1,Ночь,False,12,28,1,Январь,Понедельник,Будни
633,103,eartle,2021-01-18 03:08:00,2021-01-18 04:54:00,2021-01-18,2021,1,0,3,4,Ночь,False,46,106,2,Январь,Понедельник,Будни
634,104,eartle,2021-01-18 07:27:00,2021-01-18 08:03:00,2021-01-18,2021,1,0,7,8,Утро,False,6,36,2,Январь,Понедельник,Будни
635,105,eartle,2021-01-18 10:36:00,2021-01-18 12:14:00,2021-01-18,2021,1,0,10,12,Утро,False,59,98,3,Январь,Понедельник,Будни
636,106,eartle,2021-01-18 13:11:00,2021-01-18 13:11:00,2021-01-18,2021,1,0,13,13,День,False,1,0,1,Январь,Понедельник,Будни
637,107,eartle,2021-01-18 14:02:00,2021-01-18 16:34:00,2021-01-18,2021,1,0,14,16,День,False,35,152,3,Январь,Понедельник,Будни
638,108,eartle,2021-01-18 17:25:00,2021-01-18 18:35:00,2021-01-18,2021,1,0,17,18,День,False,12,70,2,Январь,Понедельник,Будни
639,109,eartle,2021-01-18 19:55:00,2021-01-18 22:39:00,2021-01-18,2021,1,0,19,22,Вечер,False,39,164,4,Январь,Понедельник,Будни
640,110,eartle,2021-01-19 02:27:00,2021-01-19 05:58:00,2021-01-19,2021,1,1,2,5,Ночь,False,87,211,4,Январь,Вторник,Будни
641,111,eartle,2021-01-19 07:24:00,2021-01-19 09:30:00,2021-01-19,2021,1,1,7,9,Утро,False,24,126,3,Январь,Вторник,Будни
642,112,eartle,2021-01-19 11:29:00,2021-01-19 11:54:00,2021-01-19,2021,1,1,11,11,Утро,False,13,25,1,Январь,Вторник,Будни
643,113,eartle,2021-01-19 12:37:00,2021-01-19 14:01:00,2021-01-19,2021,1,1,12,14,День,False,12,84,3,Январь,Вторник,Будни
644,114,eartle,2021-01-19 14:39:00,2021-01-19 14:43:00,2021-01-19,2021,1,1,14,14,День,False,2,4,1,Январь,Вторник,Будни
645,115,eartle,2021-01-19 15:14:00,2021-01-19 16:22:00,2021-01-19,2021,1,1,15,16,День,False,18,68,2,Январь,Вторник,Будни
646,116,eartle,2021-01-19 17:40:00,2021-01-19 17:40:00,2021-01-19,2021,1,1,17,17,День,False,1,0,1,Январь,Вторник,Будни
647,117,eartle,2021-01-19 18:47:00,2021-01-19 21:34:00,2021-01-19,2021,1,1,18,21,Вечер,False,81,167,4,Январь,Вторник,Будни
648,118,eartle,2021-01-19 23:08:00,2021-01-20 00:02:00,2021-01-19,2021,1,1,23,0,Вечер,False,17,54,2,Январь,Вторник,Будни
649,119,eartle,2021-01-20 01:22:00,2021-01-20 02:06:00,2021-01-20,2021,1,2,1,2,Ночь,False,8,44,2,Январь,Среда,Будни
650,120,eartle,2021-01-20 07:18:00,2021-01-20 07:49:00,2021-01-20,2021,1,2,7,7,Утро,False,12,31,1,Январь,Среда,Будни
651,121,eartle,2021-01-20 09:00:00,2021-01-20 09:00:00,2021-01-20,2021,1,2,9,9,Утро,False,1,0,1,Январь,Среда,Будни
652,122,eartle,2021-01-20 10:00:00,2021-01-20 10:00:00,2021-01-20,2021,1,2,10,10,Утро,False,1,0,1,Январь,Среда,Будни
653,123,eartle,2021-01-20 11:15:00,2021-01-20 12:45:00,2021-01-20,2021,1,2,11,12,Утро,False,24,90,2,Январь,Среда,Будни
654,124,eartle,2021-01-20 13:17:00,2021-01-20 15:31:00,2021-01-20,2021,1,2,13,15,День,False,33,134,3,Январь,Среда,Будни
